tweet_id,tweet_created,airline,retweet_count,text
569395278731747329,2015-02-21 23:16:27 -0800,US Airways,0,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!
569395649310883840,2015-02-21 23:17:56 -0800,United,0,@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...
569406451980091392,2015-02-22 00:00:51 -0800,US Airways,0,@USAirways I think it's ok.
569408185125052416,2015-02-22 00:07:45 -0800,Southwest,0,@SouthwestAir want to pick up a customer from @SpiritAirlines sign me up 🙌😏
569413676337274880,2015-02-22 00:29:34 -0800,Delta,0,@JetBlue just lost very loyal customers who use them 4-10 times a year.
569414739694104576,2015-02-22 00:33:47 -0800,US Airways,0,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?
569416670340636672,2015-02-22 00:41:28 -0800,US Airways,0,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?
569420073707773952,2015-02-22 00:54:59 -0800,Delta,0,@JetBlue no. Not boarding order. Someone boarded with. Service Animal which a member of my party was allergic to and because the flight was
569420890003410944,2015-02-22 00:58:14 -0800,United,0,@united absolutely disgusting the way you treat your customers. Isn't there anyone actively monitoring your Cust serve? This is  unreal!!
569421367243878400,2015-02-22 01:00:07 -0800,US Airways,0,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?"
569429411646156800,2015-02-22 01:32:05 -0800,Virgin America,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH
569433059168260096,2015-02-22 01:46:35 -0800,United,0,@united you've got to be kidding me. I still haven't talked to a human and your robotweeting me?! And asking for a follow????
569438763115536384,2015-02-22 02:09:15 -0800,United,0,@united it's disgusting and unconscionable the treatment I've received tonight.
569439706339024896,2015-02-22 02:13:00 -0800,United,0,@united you hung up on me again.
569453233044885504,2015-02-22 03:06:45 -0800,Southwest,0,@SouthwestAir #flight #Cancelled Flightled...tried to get refund but on hold. Can I get it after my flight would have departed?
569454437288140800,2015-02-22 03:11:32 -0800,United,0,@united This has been the WORST flight experience I've ever had. Thank you for ending my vacation on such a bad note.
569454891644674049,2015-02-22 03:13:20 -0800,US Airways,0,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!"
569457108355289088,2015-02-22 03:22:09 -0800,US Airways,0,@USAirways worst experience ever!!!!
569459269394956288,2015-02-22 03:30:44 -0800,US Airways,0,"@USAirways worst experience with you. Cancelled Flightled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??"
569480220203474944,2015-02-22 04:53:59 -0800,United,0,"@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution."
569484638219071488,2015-02-22 05:11:32 -0800,US Airways,0,@USAirways @AmericanAir  is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes
569484671672651776,2015-02-22 05:11:40 -0800,United,0,"@united A day Late Flightr, one delayed &amp; one Cancelled Flightled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting."
569484788404322304,2015-02-22 05:12:08 -0800,United,0,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold
569487757741051904,2015-02-22 05:23:56 -0800,US Airways,1,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.
569488962324172801,2015-02-22 05:28:43 -0800,US Airways,0,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?
569491590105980929,2015-02-22 05:39:10 -0800,US Airways,0,@USAirways Many thanks for your reply! http://t.co/6CGFv02gzb
569496828376322048,2015-02-22 05:59:59 -0800,United,0,"@united I would understand if weather was the issue, but bc of airline maintenance I had to sleep on an airport floor and lose an entire day"
569502909093646336,2015-02-22 06:24:09 -0800,United,0,@united I am still in the airport waiting for my flight.
569504330551861248,2015-02-22 06:29:47 -0800,United,0,@united If United loses your baggage they will get it to the airport in the country your in and then it disappears!
569504946120298496,2015-02-22 06:32:14 -0800,Delta,0,What can I say other than when it comes to my #BrandLoveAffair w/ @jetblue ur my #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy
569508282995486720,2015-02-22 06:45:30 -0800,United,0,@united fuck you for not caring 😢
569508469088387072,2015-02-22 06:46:14 -0800,United,0,@united why don't you de-ice while the plane sits there with no one in it for 2 hours ?? Or we could just delay :/
569508595181731841,2015-02-22 06:46:44 -0800,Southwest,0,@SouthwestAir What is the best credit card to use/open to get miles with y'all?
569512714961362944,2015-02-22 07:03:06 -0800,United,0,"@united : flight delayed by 24 hours, lost my wallet, have no money to eat or sleep yet your representatives will not help.#unitedsucks"
569514031695962112,2015-02-22 07:08:20 -0800,US Airways,0,@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?
569514063019053056,2015-02-22 07:08:28 -0800,United,0,"@united, more lies... http://t.co/BEqoTLNugc"
569514750842789888,2015-02-22 07:11:12 -0800,United,0,@united the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm # doesn't get changed mid-travel
569516566380875778,2015-02-22 07:18:25 -0800,United,0,@united I would like your baggage damage number as well! Another great thing from your 'trained' staff! Whats the number please.. Claim time
569517721764786176,2015-02-22 07:23:00 -0800,Southwest,0,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!
569520477351383040,2015-02-22 07:33:57 -0800,Delta,0,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?
569521573268480002,2015-02-22 07:38:18 -0800,US Airways,0,@USAirways my in-laws flight Cancelled Flighted 4 tonight. U auto rebooked 4 flight on Tuesday that doesn't work. Can you help reFlight Booking Problems them?
569524310186061824,2015-02-22 07:49:11 -0800,Delta,0,@JetBlue seriously? System down? No IT?
569525270907981825,2015-02-22 07:53:00 -0800,Delta,0,@JetBlue Appreciate the heads up at 10:45 that my 11am flight was delayed bc the crew is stuck in Boston #communicationFAIL #dobetterJetBlue
569525641759993856,2015-02-22 07:54:28 -0800,Delta,0,@JetBlue whatever your lil #mint heart desires! http://t.co/WmX12F33ZC
569525690615205888,2015-02-22 07:54:40 -0800,US Airways,0,@USAirways i want an Icecream baby...
569526493023498240,2015-02-22 07:57:51 -0800,Delta,0,@JetBlue I knew there was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job
569526559012495361,2015-02-22 07:58:07 -0800,Delta,0,@JetBlue #489. Flight #589 is departing before we even board
569526800767983616,2015-02-22 07:59:05 -0800,United,0,@united you really need a better system for handling Cancelled Flightled flights http://t.co/3uBCoAsyws
569527586960711681,2015-02-22 08:02:12 -0800,Delta,0,"@JetBlue then this agent demanded I remove my old luggage tag, every other airport the JB agent politely handles it"
569528351364292608,2015-02-22 08:05:14 -0800,Delta,0,"@JetBlue after applying my new tag, she left my bag on the ground rather than loading on the conveyer belt..I had to walk back 50 yards"
569528523418775552,2015-02-22 08:05:55 -0800,Southwest,0,@SouthwestAir no I wasn't. After over an hour was too frustrated and had to hang up.
569529412196167682,2015-02-22 08:09:27 -0800,US Airways,1,@USAirways Thanks for Cancelled Flighting my flight tomorrow and not reFlight Booking Problems me on another one. #usairwaysfail
569529608862875648,2015-02-22 08:10:14 -0800,United,0,@united can you put Russell Daiber (on same ticket) as well into premium Eco? Appreciated!
569530483022962688,2015-02-22 08:13:43 -0800,United,0,@united this customer service experience will be tweeted for quality assurance.
569531768321269760,2015-02-22 08:18:49 -0800,US Airways,0,@USAirways 2 hours?! And just got disconnected.
569533328396832768,2015-02-22 08:25:01 -0800,Delta,0,@JetBlue it's sunny and gorgeous in ny actually. What's the real reason?
569534268130660352,2015-02-22 08:28:45 -0800,United,0,@united you can't say the flight is pulled in and departs in 2 mins if boarding hasn't even started! http://t.co/2IKbP8gxWi
569538127016144896,2015-02-22 08:44:05 -0800,Delta,0,@JetBlue Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again
569538524321419265,2015-02-22 08:45:40 -0800,Southwest,0,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.
569538770808266754,2015-02-22 08:46:39 -0800,United,0,@united so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?
569541848877957120,2015-02-22 08:58:53 -0800,United,0,@united thanks for the effort. I can get the earliest. Though I will make a complaint for a refund as I am losing one business day tomorrow
569543955622338560,2015-02-22 09:07:15 -0800,Southwest,0,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.
569544742595391489,2015-02-22 09:10:22 -0800,United,0,"@united ah, that would explain why crew didn't seem particularly distressed when we pointed it out. It was a little startling at first."
569546412121202689,2015-02-22 09:17:00 -0800,United,1,"@united once again you guys didn't let me down, a four hour delay to Honolulu from Houston, thanks for the train wreck of issues now coming"
569547374454050816,2015-02-22 09:20:50 -0800,Delta,0,"@JetBlue if someone had bothered to inform us that the airport closed, that would have helped."
569547458520469505,2015-02-22 09:21:10 -0800,Delta,0,@JetBlue no excuse though for 3 gate changes though.
569549922569224192,2015-02-22 09:30:57 -0800,Delta,0,"@JetBlue, your hold music sucks."
569550230376423424,2015-02-22 09:32:11 -0800,Delta,0,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU
569550676784578562,2015-02-22 09:33:57 -0800,United,0,"@united broken light, 35 mins to get bridge to gate, airplane parked wrong , bathroom not emptied last night....your airline in last 3 hrs"
569554065606074368,2015-02-22 09:47:25 -0800,Southwest,0,"@SouthwestAir check the head of the plane, there has been dynamite placed onto it"
569554916064284672,2015-02-22 09:50:48 -0800,United,0,@united amazing hospitality and helpfulness from Anthony Lastella. Great staff 👏👏👏✈️ def flying #united again.
569555199062224897,2015-02-22 09:51:55 -0800,Southwest,0,"@SouthwestAir Totally ruined my birthday weekend by Cancelled Flighting my flights for no reason and offer no points, drink, transport. #nolove #cali"
569556215375613952,2015-02-22 09:55:58 -0800,Southwest,0,"@SouthwestAir As a frequent traveler, I've never been treated so coldly &amp; had an airline offer nothing when my flight was Cancelled Flightled. #nolove"
569556697603280897,2015-02-22 09:57:53 -0800,US Airways,0,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.
569564853460807680,2015-02-22 10:30:17 -0800,Virgin America,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable."
569568357030232066,2015-02-22 10:44:13 -0800,Delta,0,@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky
569568612215865344,2015-02-22 10:45:13 -0800,US Airways,0,@USAirways churn rate increasing by the second
569568878977794048,2015-02-22 10:46:17 -0800,Delta,0,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.
569571437389881344,2015-02-22 10:56:27 -0800,Southwest,0,@SouthwestAir here's a first..both pilot and first officer in galley during flight...
569571448412438528,2015-02-22 10:56:30 -0800,Southwest,0,@SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport
569576214047760385,2015-02-22 11:15:26 -0800,Delta,0,"@JetBlue come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip."
569579153604743171,2015-02-22 11:27:07 -0800,Delta,0,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....
569579962786689024,2015-02-22 11:30:20 -0800,United,0,@United rescheduled my return flight from #Japan?  Uh why?  Trying to call #UnitedAirlines #customerservice - 45 min wait.  #fun
569581828258078721,2015-02-22 11:37:44 -0800,US Airways,0,@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA
569584057270575105,2015-02-22 11:46:36 -0800,US Airways,28,@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy
569584207011434497,2015-02-22 11:47:11 -0800,US Airways,0,@USAirways why have me board a plane knowing there is a maint issue?  US5235.
569584885108748290,2015-02-22 11:49:53 -0800,US Airways,0,@USAirways Flight 4210 been sitting @Bradley_Airport gate 27 for 10 min w door open since we arrived. Still no jet bridge. Can someone help?
569587048811761664,2015-02-22 11:58:29 -0800,Delta,0,@JetBlue now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs
569587371693355008,2015-02-22 11:59:46 -0800,American,0,@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc
569587705937600512,2015-02-22 12:01:06 -0800,American,0,"@AmericanAir my flight was Cancelled Flightled, leaving tomorrow morning. Auto rebooked for a Tuesday night flight but need to arrive Monday."
569587844693536768,2015-02-22 12:01:39 -0800,US Airways,0,@USAirways  you Cancelled Flighted &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w
569591136534319105,2015-02-22 12:14:44 -0800,American,0,@AmericanAir 3078 is overweight so you pull 2 dozen passengers off? Why not luggage? Seriously?
569592148338876416,2015-02-22 12:18:45 -0800,American,0,"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason"
569592270866878464,2015-02-22 12:19:14 -0800,American,0,@AmericanAir i need someone to help me out
569592368518660096,2015-02-22 12:19:37 -0800,US Airways,1,"@USAirways @AmericanAir as a Gold Dividends member, why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡"
569595745126494208,2015-02-22 12:33:02 -0800,US Airways,0,@USAirways is absolute crap this week!!
569596097540132864,2015-02-22 12:34:26 -0800,Virgin America,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.
569596156927303681,2015-02-22 12:34:41 -0800,American,0,"@AmericanAir 30 minutes flight from OKC and then make us wait, 30 minutes cause the gate isn't empty.  #epicfail #poorplanning"
569596783011217408,2015-02-22 12:37:10 -0800,US Airways,0,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please
569597220871282690,2015-02-22 12:38:54 -0800,American,0,@AmericanAir You didn't respond to my DM. You tweeted the same canned tweet you're telling everyone else.
569598171082596352,2015-02-22 12:42:41 -0800,United,0,@united my last call your customer service agent called me back... As he was stuck on hold to air Canada.. Just hope he's booked me a flight
569598852912668672,2015-02-22 12:45:23 -0800,US Airways,0,@USAirways you should update your passbook passes with any gate changes.
569599379893575680,2015-02-22 12:47:29 -0800,American,0,"@AmericanAir @brewcrewfan8 Is this real life, AA? Like, 2015 real life? You should be emailing/calling/DMing people you've inconvenienced."
569599867716132864,2015-02-22 12:49:25 -0800,Virgin America,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.
569600291290656768,2015-02-22 12:51:06 -0800,American,0,@AmericanAir fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow
569600599588630529,2015-02-22 12:52:20 -0800,American,0,@AmericanAir please help us get home tomorrow!!!!!
569600989055086592,2015-02-22 12:53:53 -0800,US Airways,0,@USAirways AA Gate Supervisor emplid 600117 allowed flight AA67 to leave JFK to SJ on 20feb15 w/o 8 customers that made final boarding call.
569601275672829952,2015-02-22 12:55:01 -0800,US Airways,0,"@USAirways thanks to you, you have now incurred us approximately 2000 dollars in fees due to a staff members screw up.  #neveragain"
569603991551782913,2015-02-22 13:05:48 -0800,American,0,@AmericanAir  Mad love http://t.co/4ojrSDWPkK NYC-
569604083507556353,2015-02-22 13:06:10 -0800,American,0,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies
569604655166009345,2015-02-22 13:08:27 -0800,United,1,@United You were doing so well until the PHL-SFO flight yesterday. Major miss. Unfriendly Premier cabin crew. Baggage cluster at SFO.
569604805116563457,2015-02-22 13:09:02 -0800,United,0,@united there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?
569607509167595520,2015-02-22 13:19:47 -0800,American,0,"@AmericanAir The point of the pic: If your reps struggle with the merger this much, imagine how it is for the public! http://t.co/hQdB5IRuVg"
569609163824713729,2015-02-22 13:26:22 -0800,American,0,@AmericanAir when is next lax JFK flight today
569609396461936640,2015-02-22 13:27:17 -0800,American,0,@AmericanAir Nicest people ever flight to Chicago.Thanks David Deane &amp; Norma Sedholm for making me feel comfortable ✈️✈️✈️✈️✈️✈️✈️
569609621834301440,2015-02-22 13:28:11 -0800,US Airways,0,@USAirways and after six hours even the gate agent got fed up and left us all on line in front of an empty desk. Stay classy US Air.
569609828831780865,2015-02-22 13:29:00 -0800,US Airways,0,@USAirways Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.
569610759795314688,2015-02-22 13:32:42 -0800,US Airways,0,@USAirways thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights
569610806196768768,2015-02-22 13:32:53 -0800,Southwest,0,@SouthwestAir done
569612804350717953,2015-02-22 13:40:50 -0800,US Airways,0,"@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!"
569613284455948289,2015-02-22 13:42:44 -0800,Southwest,0,@SouthwestAir I will be calling someone on Monday in customer relations. Very disappointed in how I was treated by customer service!
569613601918492672,2015-02-22 13:44:00 -0800,American,0,@AmericanAir hey guys. DMed you a question about when 500-mile upgrades post after earning. Hope to use tomorrow
569615410720432128,2015-02-22 13:51:11 -0800,American,0,"@americanair hi, you Cancelled Flightled our flight back to the US and now won't take our call. What are we supposed to do?"
569615514928074752,2015-02-22 13:51:36 -0800,American,0,@AmericanAir cannot talk to any agents keep getting hung up on crazy
569616576481267712,2015-02-22 13:55:49 -0800,Delta,0,@JetBlue What confirmation number?
569617259548708864,2015-02-22 13:58:32 -0800,Delta,0,"@JetBlue @amybruni No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEA✈️BOS"
569618371148443649,2015-02-22 14:02:57 -0800,American,0,"@AmericanAir 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks, though."
569618440396398592,2015-02-22 14:03:13 -0800,United,0,@united if I miss the #Oscars I'll never fly united again
569618538924789760,2015-02-22 14:03:37 -0800,US Airways,0,@USAirways Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now
569618659917893632,2015-02-22 14:04:06 -0800,American,0,"@AmericanAir two hours Late Flightr and still waiting for a callback. Need to reschedule flight 1027, hopefully to the Late Flightr one tomo not Cancelled Flighted"
569618838767181825,2015-02-22 14:04:48 -0800,US Airways,2,@USAirways Y'all need to get it together
569619569372823552,2015-02-22 14:07:43 -0800,Virgin America,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated
569620098467569664,2015-02-22 14:09:49 -0800,United,0,@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show
569620102389350401,2015-02-22 14:09:50 -0800,Virgin America,0,@VirginAmerica always!!! Xoxo
569620202045841408,2015-02-22 14:10:13 -0800,American,0,@AmericanAir @tcunningham10 please call us back to rebook. 7403607771 we can't through!!!!! We need to get to columbus!!!!
569620355783925760,2015-02-22 14:10:50 -0800,US Airways,0,@USAirways made it to the Bahamas for work but my luggage didn't. I know #travel happens but is there anyway I can get more help/info?
569621744295682048,2015-02-22 14:16:21 -0800,Delta,0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing"
569621840844464128,2015-02-22 14:16:44 -0800,Delta,0,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2
569623415767871489,2015-02-22 14:23:00 -0800,US Airways,0,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted
569623961224351744,2015-02-22 14:25:10 -0800,American,0,@AmericanAir your message was delayed I just responded
569624009354170369,2015-02-22 14:25:21 -0800,US Airways,0,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
569625053916061696,2015-02-22 14:29:30 -0800,US Airways,1,@USAirways provided the best service for me today! Thank you so much :)
569625456816709633,2015-02-22 14:31:06 -0800,American,0,"@AmericanAir that's unacceptable. They should allow me to wait on hold, or take my number and call me themselves."
569625848334000128,2015-02-22 14:32:40 -0800,US Airways,0,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?
569628922431873025,2015-02-22 14:44:52 -0800,Delta,0,"@JetBlue Seriously, what is your solution? Who exactly will help my 5 year old if there's a problem with the plane? http://t.co/vPDRPLXj5a"
569629819559747585,2015-02-22 14:48:26 -0800,United,0,@united why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.
569630240512876546,2015-02-22 14:50:07 -0800,Delta,0,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.
569630885450002432,2015-02-22 14:52:40 -0800,American,0,@AmericanAir TY Can you confirm or deny if AA953 left JFK? I want to figure out if more delays are in store. Internet giving different info.
569631041356320768,2015-02-22 14:53:18 -0800,United,0,@united I trust you enough to put my coat in my checked bag!
569631350304731136,2015-02-22 14:54:31 -0800,United,0,@united 4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.
569631508379664384,2015-02-22 14:55:09 -0800,United,0,@united it was such a lovely part of this long day - attendants on UA5168 (most) /UA795 were beyond exceptional today. #GiveThoseLadiesRaise
569632200913604608,2015-02-22 14:57:54 -0800,United,0,"@United​ has Cancelled Flighted 1 arrival into SHV tonight &amp; the 1st departure flight on Mon, Feb 23rd. Check with your airline for flight status."
569633257689518081,2015-02-22 15:02:06 -0800,Delta,0,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!
569636003473793024,2015-02-22 15:13:01 -0800,American,0,"@AmericanAir fair enough. But they could have at least told us. Once again it's the lack of communication. Delays happen, just tell me"
569636980612427776,2015-02-22 15:16:54 -0800,Delta,0,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper."
569638419384528897,2015-02-22 15:22:37 -0800,United,1,"@united that's what you have said for years, you are losing customers!!!!!!"
569640038302134273,2015-02-22 15:29:03 -0800,American,0,"As am I, @AmericanAir - but thankfully there was a @united lounge next door. Really not impressed by oneworld partnerships :("
569640733466103808,2015-02-22 15:31:48 -0800,US Airways,0,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA
569641247075213312,2015-02-22 15:33:51 -0800,American,0,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines
569641676244791296,2015-02-22 15:35:33 -0800,American,0,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines
569642200595898368,2015-02-22 15:37:38 -0800,American,0,"@AmericanAir Stuck on a plane at JFK: food was not on the plane now we need to wait crew to push back the plane. Good job, AA!"
569642569203904512,2015-02-22 15:39:06 -0800,Delta,0,"@JetBlue yes, please get me the seats we paid for."
569643262459269120,2015-02-22 15:41:51 -0800,Virgin America,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?
569644634386911232,2015-02-22 15:47:18 -0800,Delta,0,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.
569645505950695424,2015-02-22 15:50:46 -0800,Delta,0,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back
569646005315973120,2015-02-22 15:52:45 -0800,United,0,"@united Good evening, UA. Can you assist with an issue via DM?"
569646347705561088,2015-02-22 15:54:07 -0800,American,0,@AmericanAir @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?
569647146712113152,2015-02-22 15:57:17 -0800,American,0,@AmericanAir Now your site is not working! WTF
569649277888106496,2015-02-22 16:05:46 -0800,Southwest,0,@SouthwestAir got it.  Next time I will know about paying extra to make the A Line.
569651085348110336,2015-02-22 16:12:57 -0800,US Airways,0,@USAirways it's flt 4827 to ELM - still no gate and still have to make it thru customs
569652497947734017,2015-02-22 16:18:33 -0800,Virgin America,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue
569652510950100992,2015-02-22 16:18:36 -0800,American,0,"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child."
569653219229630464,2015-02-22 16:21:25 -0800,US Airways,0,"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously, this is ridiculous how long people have been waiting"
569654393898864640,2015-02-22 16:26:05 -0800,American,0,@AmericanAir It just hangs up and your agents on the ground are useless. How don't I have a seat on a first class ticket booked weeks ago?
569654946179579904,2015-02-22 16:28:17 -0800,United,0,@united UA1565 IAH -&gt; SJO is delayed by like 1.5 hours. Crazy!
569655113477988352,2015-02-22 16:28:57 -0800,American,0,@AmericanAir - Can you please give me a travel agent support phone number? I cant find it on your website. Thanks.
569655302871580673,2015-02-22 16:29:42 -0800,US Airways,0,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40
569655339135725568,2015-02-22 16:29:51 -0800,American,0,"@AmericanAir Hey, so... I think I left my wallet on you. Can I have it back, please?"
569655861297049600,2015-02-22 16:31:55 -0800,American,0,@AmericanAir pleaseeee find my suitcase. I want deoderant and a clean shirt for work tomorrow :(
569656088817233921,2015-02-22 16:32:49 -0800,US Airways,1,@USAirways You suck in Philadelphia.  Let us off this plane! #phl
569656873315487746,2015-02-22 16:35:56 -0800,American,0,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded
569657389722550272,2015-02-22 16:38:00 -0800,Southwest,0,@SouthwestAir couldn't be bothered to help with my lost my luggage. Not a single helpful employee owner to be found in BWI.
569657504273027073,2015-02-22 16:38:27 -0800,American,0,@AmericanAir Flight  AA1691 LAX to LAS closes too early and gate agents give us hassles #PatheticCX
569659162281377794,2015-02-22 16:45:02 -0800,American,0,@AmericanAir pathetic to have your gate agents lie to my face when you are at fault
569660029093203968,2015-02-22 16:48:29 -0800,American,0,"@AmericanAir I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz."
569660166959865856,2015-02-22 16:49:02 -0800,American,0,@AmericanAir Why does your iPhone app not have any sort of notifications option?
569661901468270592,2015-02-22 16:55:55 -0800,American,0,@AmericanAir yeah that's not helping. Having my bag shipped to the correct city the first time probably would have helped.
569662418898579456,2015-02-22 16:57:59 -0800,American,0,@AmericanAir I’ve been on the line waiting for 40 minutes again.
569662513111023616,2015-02-22 16:58:21 -0800,Delta,0,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether
569662934520999936,2015-02-22 17:00:02 -0800,United,1,@united might possibly have the worst service on the planet.
569663325383979008,2015-02-22 17:01:35 -0800,American,0,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!
569664077049384961,2015-02-22 17:04:34 -0800,American,0,@AmericanAir flight 3056 still sitting at DFW waiting for baggage to be loaded
569665019899572226,2015-02-22 17:08:19 -0800,Southwest,0,@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?
569665766628286464,2015-02-22 17:11:17 -0800,Delta,0,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?
569666771717890048,2015-02-22 17:15:16 -0800,United,0,@united strikes again! Why board anyone if there's something wrong with the plane? Common sense.
569667082499035137,2015-02-22 17:16:31 -0800,United,0,@united customer service sucks!  They hang up after waiting an hour and talking for 5 minutes.
